contest,domain,problem,plan,initial_actions,initial_cost,variables,operators,a_variable,a_cluster,sd_flex,sd_time,bsd1_flex,bsd1_cost,bsd1_time,bd_flex,bd_time,t_bsd2_flex,t_bsd2_time,mr_props,mr_clauses,t_mr_flex,t_mr_time,mrr_props,mrr_clauses,t_mrr_flex,t_mrr_time
ipc6,elevator,instance-3,sas_plan.7,32,70,14,682,4,2,0.068966,0.01999,0.068966,70,0.15191,0.068966,0.19191,0.068966,0.323846,1406,31377,0.069,0.694,20462,203548,0.368,1799.013
ipc6,elevator,instance-3,sas_plan.8,31,67,14,682,4,2,0.108374,0.023856,0.108374,67,0.139856,0.108374,0.179856,0.108374,0.307738,1419,28859,0.108,0.661,19802,194048,0.197,1799.08
ipc6,elevator,instance-3,sas_plan.8,31,67,14,682,4,2,0.108374,0.023856,0.108374,67,0.139856,0.108374,0.179856,0.108374,0.307738,1419,28859,0.108,0.661,19802,194048,0.197,1799.08
ipc6,elevator,instance-3,sas_plan.9,31,66,14,682,4,2,0.108374,0.019932,0.108374,66,0.147895,0.108374,0.195895,0.108374,0.323806,1427,28889,0.108,0.69,19802,194048,0.187,1799.983
ipc6,elevator,instance-3,sas_plan.9,31,66,14,682,4,2,0.108374,0.019932,0.108374,66,0.147895,0.108374,0.195895,0.108374,0.323806,1427,28889,0.108,0.69,19802,194048,0.187,1799.983
ipc6,elevator,instance-30,sas_plan.1,211,1006,49,15278,5,2,0.512698,5.059857,0.512698,1006,380.21941,0.51325,427.310513,0.51325,784.186604, , , , , , , , 
ipc6,elevator,instance-4,sas_plan.1,42,180,15,782,4,2,0.55,0.035993,0.55,180,0.203975,0.553846,0.315975,0.553846,0.479411,2148,67420,0.55,1.178,32698,356935,0.653,1799.943
ipc6,elevator,instance-4,sas_plan.1,42,180,15,782,4,2,0.55,0.035993,0.55,180,0.203975,0.553846,0.315975,0.553846,0.479411,2148,67420,0.55,1.178,32698,356935,0.653,1799.943
ipc6,elevator,instance-4,sas_plan.2,40,151,15,782,4,2,0.495021,0.031999,0.495021,151,0.167981,0.577525,0.319967,0.58037,0.710939,1895,50216,0.506,2.223,30427,324739,0.624,1799.786
ipc6,elevator,instance-4,sas_plan.2,40,151,15,782,4,2,0.495021,0.031999,0.495021,151,0.167981,0.577525,0.319967,0.58037,0.710939,1895,50216,0.506,2.223,30427,324739,0.624,1799.786
ipc6,elevator,instance-4,sas_plan.3,41,146,15,782,4,2,0.464238,0.035442,0.464238,146,0.187255,0.464238,0.255177,0.464238,0.4108,2047,54581,0.464,1.347,33836,357173,0.653,1799.842
ipc6,elevator,instance-4,sas_plan.3,41,146,15,782,4,2,0.464238,0.035442,0.464238,146,0.187255,0.464238,0.255177,0.464238,0.4108,2047,54581,0.464,1.347,33836,357173,0.653,1799.842
ipc6,elevator,instance-4,sas_plan.4,35,120,15,782,4,2,0.488636,0.027993,0.488636,120,0.099983,0.488636,0.135982,0.488636,0.211924,1398,32416,0.489,1.121,23407,241599,0.619,1799.385
ipc6,elevator,instance-4,sas_plan.4,35,120,15,782,4,2,0.488636,0.027993,0.488636,120,0.099983,0.488636,0.135982,0.488636,0.211924,1398,32416,0.489,1.121,23407,241599,0.619,1799.385
ipc6,elevator,instance-4,sas_plan.5,37,105,15,782,4,2,0.270588,0.028,0.270588,105,0.203904,0.314286,0.28785,0.314286,0.430709,1896,48797,0.271,1.315,28864,292809,0.402,1799.597
ipc6,elevator,instance-4,sas_plan.5,37,105,15,782,4,2,0.270588,0.028,0.270588,105,0.203904,0.314286,0.28785,0.314286,0.430709,1896,48797,0.271,1.315,28864,292809,0.402,1799.597
ipc6,elevator,instance-4,sas_plan.6,41,93,15,782,4,2,0.151147,0.035982,0.151147,93,0.299978,0.151147,0.387978,0.151147,0.667977,2330,66623,0.151,1.436, , , , 
ipc6,elevator,instance-4,sas_plan.7,35,91,15,782,4,2,0.301136,0.028001,0.301136,91,0.151954,0.301136,0.215946,0.301136,0.339945,1734,41373,0.301,1.303,26465,263432,0.396,1799.414
ipc6,elevator,instance-4,sas_plan.7,35,91,15,782,4,2,0.301136,0.028001,0.301136,91,0.151954,0.301136,0.215946,0.301136,0.339945,1734,41373,0.301,1.303,26465,263432,0.396,1799.414
ipc6,elevator,instance-4,sas_plan.8,41,90,15,782,4,2,0.230769,0.039999,0.230769,90,0.316,0.230769,0.427939,0.230769,0.715916,2655,67843,0.231,1.519,41086,408687,0.277,1799.265
ipc6,elevator,instance-4,sas_plan.8,41,90,15,782,4,2,0.230769,0.039999,0.230769,90,0.316,0.230769,0.427939,0.230769,0.715916,2655,67843,0.231,1.519,41086,408687,0.277,1799.265
ipc6,elevator,instance-4,sas_plan.9,35,89,15,782,4,2,0.367424,0.028335,0.367424,89,0.114178,0.367424,0.178178,0.367424,0.270141,1699,41243,0.371,1.221,26465,263432,0.396,1799.439
ipc6,elevator,instance-4,sas_plan.9,35,89,15,782,4,2,0.367424,0.028335,0.367424,89,0.114178,0.367424,0.178178,0.367424,0.270141,1699,41243,0.371,1.221,26465,263432,0.396,1799.439
ipc6,elevator,instance-5,sas_plan.1,38,166,16,882,4,2,0.477778,0.031999,0.477778,166,0.139969,0.477778,0.211969,0.477778,0.319912,1618,32507,0.478,1.211,27300,289864,0.678,1799.51
ipc6,elevator,instance-5,sas_plan.1,38,166,16,882,4,2,0.477778,0.031999,0.477778,166,0.139969,0.477778,0.211969,0.477778,0.319912,1618,32507,0.478,1.211,27300,289864,0.678,1799.51
ipc6,elevator,instance-5,sas_plan.10,41,73,16,882,4,2,0.269906,0.042576,0.269906,73,0.315236,0.269906,0.383222,0.269906,0.667179,2163,65989,0.27,1.304,45442,441577,0.533,1799.383
ipc6,elevator,instance-5,sas_plan.10,41,73,16,882,4,2,0.269906,0.042576,0.269906,73,0.315236,0.269906,0.383222,0.269906,0.667179,2163,65989,0.27,1.304,45442,441577,0.533,1799.383
ipc6,elevator,instance-5,sas_plan.2,43,164,16,882,4,2,0.584146,0.039999,0.584146,164,0.159837,0.584146,0.231836,0.584146,0.351793,2427,76436,0.584,1.528,37986,404945,0.663,1799.194
ipc6,elevator,instance-5,sas_plan.2,43,164,16,882,4,2,0.584146,0.039999,0.584146,164,0.159837,0.584146,0.231836,0.584146,0.351793,2427,76436,0.584,1.528,37986,404945,0.663,1799.194
ipc6,elevator,instance-5,sas_plan.3,44,128,16,882,4,2,0.471545,0.043968,0.471545,128,0.271927,0.471545,0.371926,0.471545,0.599882,2589,78691,0.477,1.511,42051,443272,0.611,1799.248
ipc6,elevator,instance-5,sas_plan.3,44,128,16,882,4,2,0.471545,0.043968,0.471545,128,0.271927,0.471545,0.371926,0.471545,0.599882,2589,78691,0.477,1.511,42051,443272,0.611,1799.248
ipc6,elevator,instance-5,sas_plan.4,40,125,16,882,4,2,0.522048,0.036,0.522048,125,0.155898,0.56899,0.267891,0.56899,0.396699,2109,61420,0.522,1.398,31764,336614,0.728,1799.992
ipc6,elevator,instance-5,sas_plan.4,40,125,16,882,4,2,0.522048,0.036,0.522048,125,0.155898,0.56899,0.267891,0.56899,0.396699,2109,61420,0.522,1.398,31764,336614,0.728,1799.992
ipc6,elevator,instance-5,sas_plan.5,38,104,16,882,4,2,0.61746,0.028015,0.61746,104,0.099863,0.61746,0.143853,0.61746,0.215848,1708,51832,0.617,1.222,29437,305554,0.708,1799.612
ipc6,elevator,instance-5,sas_plan.5,38,104,16,882,4,2,0.61746,0.028015,0.61746,104,0.099863,0.61746,0.143853,0.61746,0.215848,1708,51832,0.617,1.222,29437,305554,0.708,1799.612
ipc6,elevator,instance-5,sas_plan.6,36,82,16,882,4,2,0.522282,0.033633,0.522282,82,0.115899,0.522282,0.171878,0.522282,0.251868,1632,44316,0.522,1.077,27282,277152,0.706,1799.535
ipc6,elevator,instance-5,sas_plan.6,36,82,16,882,4,2,0.522282,0.033633,0.522282,82,0.115899,0.522282,0.171878,0.522282,0.251868,1632,44316,0.522,1.077,27282,277152,0.706,1799.535
ipc6,elevator,instance-5,sas_plan.7,41,76,16,882,4,2,0.358974,0.039977,0.358974,76,0.307846,0.358974,0.375846,0.358974,0.643847,2229,66239,0.359,1.314,45244,440227,0.56,1799.168
ipc6,elevator,instance-5,sas_plan.7,41,76,16,882,4,2,0.358974,0.039977,0.358974,76,0.307846,0.358974,0.375846,0.358974,0.643847,2229,66239,0.359,1.314,45244,440227,0.56,1799.168
ipc6,elevator,instance-5,sas_plan.8,41,75,16,882,4,2,0.40081,0.040814,0.40081,75,0.28345,0.40081,0.347449,0.40081,0.583418,2222,66213,0.401,1.49,45244,440227,0.557,1799.387
ipc6,elevator,instance-5,sas_plan.8,41,75,16,882,4,2,0.40081,0.040814,0.40081,75,0.28345,0.40081,0.347449,0.40081,0.583418,2222,66213,0.401,1.49,45244,440227,0.557,1799.387
ipc6,elevator,instance-5,sas_plan.9,38,74,16,882,4,2,0.298413,0.031985,0.298413,74,0.227976,0.298413,0.279976,0.298413,0.471959,1855,52368,0.298,1.195,37131,360292,0.438,1799.988
ipc6,elevator,instance-5,sas_plan.9,38,74,16,882,4,2,0.298413,0.031985,0.298413,74,0.227976,0.298413,0.279976,0.298413,0.471959,1855,52368,0.298,1.195,37131,360292,0.438,1799.988
ipc6,elevator,instance-6,sas_plan.1,43,138,17,982,4,2,0.423171,0.043981,0.423171,138,0.267966,0.553659,0.451883,0.553659,0.647941,2365,76218,0.49,1.072,40274,422957,0.605,1799.222
ipc6,elevator,instance-6,sas_plan.1,43,138,17,982,4,2,0.423171,0.043981,0.423171,138,0.267966,0.553659,0.451883,0.553659,0.647941,2365,76218,0.49,1.072,40274,422957,0.605,1799.222
ipc6,elevator,instance-7,sas_plan.1,56,165,18,1082,4,2,0.340321,0.079974,0.340321,165,1.0239,0.373864,1.435877,0.373864,2.293633,4167,170485,0.405,1.936,82881,881616,0.656,1799.775
ipc6,elevator,instance-7,sas_plan.1,56,165,18,1082,4,2,0.340321,0.079974,0.340321,165,1.0239,0.373864,1.435877,0.373864,2.293633,4167,170485,0.405,1.936,82881,881616,0.656,1799.775
ipc6,elevator,instance-8,sas_plan.1,56,192,19,1182,4,2,0.39972,0.083949,0.39972,192,1.075881,0.507338,1.583853,0.528061,2.258072,4642,172284,0.488,1414.651,80567,865605,0.628,1799.577
ipc6,elevator,instance-8,sas_plan.1,56,192,19,1182,4,2,0.39972,0.083949,0.39972,192,1.075881,0.507338,1.583853,0.528061,2.258072,4642,172284,0.488,1414.651,80567,865605,0.628,1799.577
ipc6,elevator,instance-9,sas_plan.1,55,195,20,1282,4,2,0.568215,0.079873,0.568215,195,0.427807,0.712627,0.771779,0.712627,1.194565,4036,161503,0.615,7.755,74486,812140,0.711,1799.33
ipc6,elevator,instance-9,sas_plan.1,55,195,20,1282,4,2,0.568215,0.079873,0.568215,195,0.427807,0.712627,0.771779,0.712627,1.194565,4036,161503,0.615,7.755,74486,812140,0.711,1799.33
ipc6,elevator,instance-9,sas_plan.2,58,193,20,1282,4,2,0.451299,0.087946,0.451299,193,0.799585,0.546104,1.511401,0.546104,1.860753,4620,190164,0.512,10.418,86121,940877,0.698,1800.239
ipc6,elevator,instance-9,sas_plan.2,58,193,20,1282,4,2,0.451299,0.087946,0.451299,193,0.799585,0.546104,1.511401,0.546104,1.860753,4620,190164,0.512,10.418,86121,940877,0.698,1800.239
ipc6,elevator,instance-9,sas_plan.3,59,188,20,1282,4,2,0.41604,0.095961,0.41604,188,1.427892,0.476817,2.195871,0.476817,2.808166,5010,176863,0.476,194.268,99652,1052754,0.57,1799.921
ipc6,elevator,instance-9,sas_plan.3,59,188,20,1282,4,2,0.41604,0.095961,0.41604,188,1.427892,0.476817,2.195871,0.476817,2.808166,5010,176863,0.476,194.268,99652,1052754,0.57,1799.921
ipc6,elevator,instance-9,sas_plan.4,53,164,20,1282,4,2,0.569412,0.071984,0.569412,164,0.399961,0.578824,0.631954,0.578824,0.823824,3379,107685,0.602,1.487,70815,758313,0.644,1799.461
ipc6,elevator,instance-9,sas_plan.4,53,164,20,1282,4,2,0.569412,0.071984,0.569412,164,0.399961,0.578824,0.631954,0.578824,0.823824,3379,107685,0.602,1.487,70815,758313,0.644,1799.461
ipc6,elevator,instance-9,sas_plan.5,58,149,20,1282,4,2,0.373377,0.095993,0.373377,149,1.327956,0.4,1.927935,0.4,2.768878,5286,192693,0.39,5.336, , , , 
ipc6,elevator,instance-9,sas_plan.6,53,101,20,1282,4,2,0.380392,0.07593,0.380392,101,0.832512,0.386667,1.135663,0.386667,1.781705,4726,148109,0.387,2.093, , , , 
ipc6,elevator,instance-9,sas_plan.7,57,100,20,1282,4,2,0.245791,0.099952,0.245791,100,1.695543,0.248485,2.143445,0.248485,3.509203,6200,187087,0.246,2.89, , , , 
ipc6,elevator,instance-9,sas_plan.8,57,99,20,1282,4,2,0.249832,0.09999,0.249832,99,1.731973,0.252525,2.171965,0.252525,3.556095,6463,188097,0.25,2.942, , , , 
ipc6,parc-printer,instance-1,sas_plan.1,10,269038,21,27,1,1,0,0.002666,0,269038,0.004221,0,0.005192,0,0.00677,127,451,0,0.715,2332,63983,0,1.121
ipc6,parc-printer,instance-1,sas_plan.1,10,269038,21,27,1,1,0,0.002666,0,269038,0.004221,0,0.005192,0,0.00677,127,451,0,0.715,2332,63983,0,1.121
ipc6,parc-printer,instance-1,sas_plan.2,13,169009,21,27,1,1,0,0.000637,0,169009,0.004636,0,0.004636,0,0.008636,181,728,0,0.717,3523,83288,0,1.208
ipc6,parc-printer,instance-1,sas_plan.2,13,169009,21,27,1,1,0,0.000637,0,169009,0.004636,0,0.004636,0,0.008636,181,728,0,0.717,3523,83288,0,1.208
ipc6,parc-printer,instance-10,sas_plan.1,73,2690380,104,463,1,1,0.760563,0.163981,0.760563,2690380,2.471846,0.760563,2.723845,0.760563,5.011632,4717,123148,0.761,1.449,491824,5088944,0.761,1799.133
ipc6,parc-printer,instance-10,sas_plan.1,73,2690380,104,463,1,1,0.760563,0.163981,0.760563,2690380,2.471846,0.760563,2.723845,0.760563,5.011632,4717,123148,0.761,1.449,491824,5088944,0.761,1799.133
ipc6,parc-printer,instance-11,sas_plan.1,11,183207,22,48,1,1,0,0.002815,0,183207,0.002815,0,0.002815,0,0.006814,147,541,0,0.519,3147,102791,0,1.297
ipc6,parc-printer,instance-11,sas_plan.1,11,183207,22,48,1,1,0,0.002815,0,183207,0.002815,0,0.002815,0,0.006814,147,541,0,0.519,3147,102791,0,1.297
ipc6,parc-printer,instance-11,sas_plan.2,11,182808,22,48,1,1,0,0,0,182808,0.004,0,0.004,0,0.007064,147,541,0,0.501,3147,102791,0,1.24
ipc6,parc-printer,instance-11,sas_plan.2,11,182808,22,48,1,1,0,0,0,182808,0.004,0,0.004,0,0.007064,147,541,0,0.501,3147,102791,0,1.24
ipc6,parc-printer,instance-12,sas_plan.1,19,520923,33,101,1,1,0.411765,0.004,0.411765,520923,0.015999,0.411765,0.02,0.411765,0.027999,336,1615,0.412,0.516,9544,207839,0.412,1.635
ipc6,parc-printer,instance-12,sas_plan.1,19,520923,33,101,1,1,0.411765,0.004,0.411765,520923,0.015999,0.411765,0.02,0.411765,0.027999,336,1615,0.412,0.516,9544,207839,0.412,1.635
ipc6,parc-printer,instance-12,sas_plan.2,19,511054,33,101,1,1,0.411765,0.003999,0.411765,511054,0.015878,0.411765,0.019879,0.411765,0.027878,366,2027,0.412,0.56,9544,207839,0.412,1.86
ipc6,parc-printer,instance-12,sas_plan.2,19,511054,33,101,1,1,0.411765,0.003999,0.411765,511054,0.015878,0.411765,0.019879,0.411765,0.027878,366,2027,0.412,0.56,9544,207839,0.412,1.86
ipc6,parc-printer,instance-12,sas_plan.3,19,510256,33,101,1,1,0.411765,0.003991,0.411765,510256,0.015991,0.411765,0.023994,0.411765,0.034692,366,2027,0.412,0.535,9544,207839,0.412,1.571
ipc6,parc-printer,instance-12,sas_plan.3,19,510256,33,101,1,1,0.411765,0.003991,0.411765,510256,0.015991,0.411765,0.023994,0.411765,0.034692,366,2027,0.412,0.535,9544,207839,0.412,1.571
ipc6,parc-printer,instance-13,sas_plan.1,27,704130,42,174,1,1,0.56,0.012,0.56,704130,0.047999,0.56,0.059999,0.56,0.096022,623,4261,0.56,0.587,24472,404020,0.56,4.364
ipc6,parc-printer,instance-13,sas_plan.1,27,704130,42,174,1,1,0.56,0.012,0.56,704130,0.047999,0.56,0.059999,0.56,0.096022,623,4261,0.56,0.587,24472,404020,0.56,4.364
ipc6,parc-printer,instance-13,sas_plan.2,27,694261,42,174,1,1,0.56,0.013913,0.56,694261,0.047991,0.56,0.061214,0.56,0.09317,683,5437,0.56,0.651,24472,404020,0.56,16.179
ipc6,parc-printer,instance-13,sas_plan.2,27,694261,42,174,1,1,0.56,0.013913,0.56,694261,0.047991,0.56,0.061214,0.56,0.09317,683,5437,0.56,0.651,24472,404020,0.56,16.179
ipc6,parc-printer,instance-13,sas_plan.3,27,693463,42,174,1,1,0.56,0.014028,0.56,693463,0.050012,0.56,0.062012,0.56,0.101955,683,5437,0.56,0.628,24472,404020,0.56,15.9
ipc6,parc-printer,instance-13,sas_plan.3,27,693463,42,174,1,1,0.56,0.014028,0.56,693463,0.050012,0.56,0.062012,0.56,0.101955,683,5437,0.56,0.628,24472,404020,0.56,15.9
ipc6,parc-printer,instance-13,sas_plan.4,27,693064,42,174,1,1,0.56,0.011962,0.56,693064,0.047962,0.56,0.059962,0.56,0.095985,683,5437,0.56,0.591,24472,404020,0.56,20.291
ipc6,parc-printer,instance-13,sas_plan.4,27,693064,42,174,1,1,0.56,0.011962,0.56,693064,0.047962,0.56,0.059962,0.56,0.095985,683,5437,0.56,0.591,24472,404020,0.56,20.291
ipc6,parc-printer,instance-14,sas_plan.1,35,1031977,51,247,1,1,0.636364,0.021924,0.636364,1031977,0.113892,0.636364,0.141892,0.636364,0.233891,992,9039,0.636,0.665,51951,728429,0.636,823.447
ipc6,parc-printer,instance-14,sas_plan.1,35,1031977,51,247,1,1,0.636364,0.021924,0.636364,1031977,0.113892,0.636364,0.141892,0.636364,0.233891,992,9039,0.636,0.665,51951,728429,0.636,823.447
ipc6,parc-printer,instance-14,sas_plan.2,35,1022108,51,247,1,1,0.636364,0.026898,0.636364,1022108,0.12054,0.636364,0.150286,0.636364,0.24331,1090,11475,0.636,0.667,51951,728429,0.636,1799.666
ipc6,parc-printer,instance-14,sas_plan.2,35,1022108,51,247,1,1,0.636364,0.026898,0.636364,1022108,0.12054,0.636364,0.150286,0.636364,0.24331,1090,11475,0.636,0.667,51951,728429,0.636,1799.666
ipc6,parc-printer,instance-14,sas_plan.3,35,1021709,51,247,1,1,0.636364,0.023598,0.636364,1021709,0.119097,0.636364,0.147395,0.636364,0.23528,1090,11475,0.636,0.67,51951,728429,0.636,1799.686
ipc6,parc-printer,instance-14,sas_plan.3,35,1021709,51,247,1,1,0.636364,0.023598,0.636364,1021709,0.119097,0.636364,0.147395,0.636364,0.23528,1090,11475,0.636,0.67,51951,728429,0.636,1799.686
ipc6,parc-printer,instance-14,sas_plan.4,35,1020911,51,247,1,1,0.636364,0.023702,0.636364,1020911,0.111571,0.636364,0.143571,0.636364,0.231547,1090,11475,0.636,0.656,51951,728429,0.636,1799.587
ipc6,parc-printer,instance-14,sas_plan.4,35,1020911,51,247,1,1,0.636364,0.023702,0.636364,1020911,0.111571,0.636364,0.143571,0.636364,0.231547,1090,11475,0.636,0.656,51951,728429,0.636,1799.587
ipc6,parc-printer,instance-14,sas_plan.5,35,1020512,51,247,1,1,0.636364,0.027374,0.636364,1020512,0.127347,0.636364,0.155347,0.636364,0.251345,1090,11475,0.636,0.973,51951,728429,0.636,1799.604
ipc6,parc-printer,instance-14,sas_plan.5,35,1020512,51,247,1,1,0.636364,0.027374,0.636364,1020512,0.127347,0.636364,0.155347,0.636364,0.251345,1090,11475,0.636,0.973,51951,728429,0.636,1799.604
ipc6,parc-printer,instance-15,sas_plan.1,51,1736917,61,348,1,1,0.673469,0.058682,0.673469,1736917,0.51461,0.673469,0.602609,0.673469,1.046586,3134,122067,0.673,1.902,154196,1840013,0.673,1799.067
ipc6,parc-printer,instance-15,sas_plan.1,51,1736917,61,348,1,1,0.673469,0.058682,0.673469,1736917,0.51461,0.673469,0.602609,0.673469,1.046586,3134,122067,0.673,1.902,154196,1840013,0.673,1799.067
ipc6,parc-printer,instance-15,sas_plan.2,51,1697502,61,348,1,1,0.673469,0.059988,0.673469,1697502,0.499938,0.673469,0.591938,0.673469,1.03593,3198,122195,0.673,2.028,154196,1840013,0.673,1799.068
ipc6,parc-printer,instance-15,sas_plan.2,51,1697502,61,348,1,1,0.673469,0.059988,0.673469,1697502,0.499938,0.673469,0.591938,0.673469,1.03593,3198,122195,0.673,2.028,154196,1840013,0.673,1799.068
ipc6,parc-printer,instance-15,sas_plan.3,51,1697103,61,348,1,1,0.673469,0.063985,0.673469,1697103,0.503973,0.673469,0.599973,0.673469,1.035948,3198,122195,0.673,1.95,154196,1840013,0.673,1799.073
ipc6,parc-printer,instance-15,sas_plan.3,51,1697103,61,348,1,1,0.673469,0.063985,0.673469,1697103,0.503973,0.673469,0.599973,0.673469,1.035948,3198,122195,0.673,1.95,154196,1840013,0.673,1799.073
ipc6,parc-printer,instance-15,sas_plan.4,51,1696305,61,348,1,1,0.673469,0.059287,0.673469,1696305,0.503132,0.673469,0.595132,0.673469,1.031119,3198,122195,0.673,2.001,154196,1840013,0.673,1799.142
ipc6,parc-printer,instance-15,sas_plan.4,51,1696305,61,348,1,1,0.673469,0.059287,0.673469,1696305,0.503132,0.673469,0.595132,0.673469,1.031119,3198,122195,0.673,2.001,154196,1840013,0.673,1799.142
ipc6,parc-printer,instance-16,sas_plan.1,51,1717278,69,417,1,1,0.714286,0.059986,0.714286,1717278,0.443822,0.714286,0.527821,0.714286,0.895812,1958,26491,0.714,1.345,160642,1910311,0.714,1799.147
ipc6,parc-printer,instance-16,sas_plan.1,51,1717278,69,417,1,1,0.714286,0.059986,0.714286,1717278,0.443822,0.714286,0.527821,0.714286,0.895812,1958,26491,0.714,1.345,160642,1910311,0.714,1799.147
ipc6,parc-printer,instance-16,sas_plan.2,51,1677802,69,417,1,1,0.714286,0.059999,0.714286,1677802,0.427991,0.714286,0.511991,0.714286,0.875984,2198,35419,0.714,1.406,160642,1910311,0.714,1799.179
ipc6,parc-printer,instance-16,sas_plan.2,51,1677802,69,417,1,1,0.714286,0.059999,0.714286,1677802,0.427991,0.714286,0.511991,0.714286,0.875984,2198,35419,0.714,1.406,160642,1910311,0.714,1799.179
ipc6,parc-printer,instance-16,sas_plan.3,51,1677004,69,417,1,1,0.714286,0.063988,0.714286,1677004,0.458842,0.714286,0.542841,0.714286,0.918797,2198,35419,0.714,1.444,160642,1910311,0.714,1799.228
ipc6,parc-printer,instance-16,sas_plan.3,51,1677004,69,417,1,1,0.714286,0.063988,0.714286,1677004,0.458842,0.714286,0.542841,0.714286,0.918797,2198,35419,0.714,1.444,160642,1910311,0.714,1799.228
ipc6,parc-printer,instance-16,sas_plan.4,51,1676605,69,417,1,1,0.714286,0.059903,0.714286,1676605,0.443738,0.714286,0.527738,0.714286,0.899718,2198,35419,0.714,1.38,160642,1910311,0.714,1799.24
ipc6,parc-printer,instance-16,sas_plan.4,51,1676605,69,417,1,1,0.714286,0.059903,0.714286,1676605,0.443738,0.714286,0.527738,0.714286,0.899718,2198,35419,0.714,1.38,160642,1910311,0.714,1799.24
ipc6,parc-printer,instance-16,sas_plan.5,51,1675807,69,417,1,1,0.714286,0.059999,0.714286,1675807,0.467638,0.714286,0.555632,0.714286,0.971585,2198,35419,0.714,1.482,160642,1910311,0.714,1799.16
ipc6,parc-printer,instance-16,sas_plan.5,51,1675807,69,417,1,1,0.714286,0.059999,0.714286,1675807,0.467638,0.714286,0.555632,0.714286,0.971585,2198,35419,0.714,1.482,160642,1910311,0.714,1799.16
ipc6,parc-printer,instance-17,sas_plan.1,59,1736107,78,570,1,1,0.736842,0.087935,0.736842,1736107,0.763882,0.736842,0.895882,0.736842,1.563813,2567,41077,0.737,1.538,249894,2841974,0.737,1799.053
ipc6,parc-printer,instance-17,sas_plan.1,59,1736107,78,570,1,1,0.736842,0.087935,0.736842,1736107,0.763882,0.736842,0.895882,0.736842,1.563813,2567,41077,0.737,1.538,249894,2841974,0.737,1799.053
ipc6,parc-printer,instance-17,sas_plan.2,59,1716369,78,570,1,1,0.736842,0.087917,0.736842,1716369,0.751848,0.736842,0.879847,0.736842,1.531818,2883,54445,0.737,1.797,249894,2841974,0.737,1799.871
ipc6,parc-printer,instance-17,sas_plan.2,59,1716369,78,570,1,1,0.736842,0.087917,0.736842,1716369,0.751848,0.736842,0.879847,0.736842,1.531818,2883,54445,0.737,1.797,249894,2841974,0.737,1799.871
ipc6,parc-printer,instance-17,sas_plan.3,59,1715970,78,570,1,1,0.736842,0.098152,0.736842,1715970,0.807863,0.736842,0.935859,0.736842,1.599843,2883,54445,0.737,1.705,249894,2841974,0.737,1799.295
ipc6,parc-printer,instance-17,sas_plan.3,59,1715970,78,570,1,1,0.736842,0.098152,0.736842,1715970,0.807863,0.736842,0.935859,0.736842,1.599843,2883,54445,0.737,1.705,249894,2841974,0.737,1799.295
